payment_id,loan_id,payment_date,amount,principal_paid,interest_paid
555,31,2024-06-14,4964.21,2511.41,2452.8
556,31,2024-06-30,5078.01,3090.26,1987.75
557,31,2024-07-31,6589.0,3496.74,3092.26
558,31,2024-09-04,5246.54,3728.43,1518.11
559,31,2024-10-10,5706.49,4442.07,1264.42
560,31,2024-11-02,6477.13,3414.79,3062.34
561,31,2024-12-12,7295.72,4664.56,2631.16
562,31,2024-12-28,5196.89,3047.43,2149.46
563,31,2025-01-27,6536.65,3917.05,2619.6
564,32,2023-10-03,7988.28,6327.05,1661.23
565,32,2023-11-06,6309.56,4120.72,2188.84
566,32,2023-11-27,7808.59,6550.54,1258.05
567,32,2024-01-09,8456.97,4972.67,3484.3
568,32,2024-02-13,6742.23,4823.82,1918.41
569,32,2024-03-11,6986.67,5609.51,1377.16
570,32,2024-03-31,8483.47,4521.6,3961.87
571,32,2024-04-28,5713.63,3598.98,2114.65
572,32,2024-05-30,7576.74,4721.02,2855.72
573,32,2024-07-02,8102.1,4057.84,4044.26
574,32,2024-08-11,5816.57,2912.09,2904.48
575,32,2024-09-07,6936.37,3590.92,3345.45
576,32,2024-10-10,8170.19,6285.69,1884.5
577,32,2024-11-08,8371.46,5922.14,2449.32
578,32,2024-11-22,7025.56,4418.39,2607.17
579,32,2024-12-21,6378.18,5531.05,847.13
580,32,2025-02-04,6723.32,6022.11,701.21
581,32,2025-02-24,5813.26,4848.14,965.12
582,32,2025-04-05,8035.82,6309.71,1726.11
583,32,2025-05-10,8065.05,4325.15,3739.9
584,32,2025-05-31,7466.98,5833.29,1633.69
585,32,2025-06-20,7857.55,4005.16,3852.39
586,33,2018-06-29,2143.09,1664.08,479.01
587,33,2018-07-27,1728.5,948.82,779.68
588,33,2018-09-02,2434.75,1509.56,925.19
589,33,2018-09-12,1908.92,1268.05,640.87
590,33,2018-10-25,2247.06,1929.17,317.89
591,33,2018-11-28,2078.44,1730.39,348.05
592,33,2018-12-11,1698.95,1133.25,565.7
593,33,2019-01-19,1687.12,1285.64,401.48
594,33,2019-03-01,2170.43,1295.54,874.89
595,33,2019-03-21,1989.04,1041.54,947.5
596,33,2019-04-29,2413.83,2089.29,324.54
597,33,2019-05-11,1829.43,1289.49,539.94
598,33,2019-06-29,2161.87,1082.17,1079.7
599,33,2019-07-24,1848.18,1536.99,311.19
600,33,2019-08-12,2119.09,1818.91,300.18
601,33,2019-09-17,1706.85,1449.41,257.44
602,33,2019-10-16,1860.29,1389.52,470.77
603,33,2019-11-26,2231.15,2004.52,226.63
604,33,2019-12-10,1783.08,1461.38,321.7
605,33,2020-01-20,2189.9,1911.2,278.7
606,34,2023-02-13,5898.78,3816.86,2081.92
607,34,2023-03-23,5137.8,3921.85,1215.95
608,34,2023-04-25,4641.66,3582.37,1059.29
609,34,2023-05-15,6126.22,3220.9,2905.32
610,34,2023-06-25,4727.79,3385.27,1342.52
611,34,2023-07-09,6152.63,4799.26,1353.37
612,34,2023-08-04,5336.92,4032.02,1304.9
613,34,2023-09-18,4925.04,3375.45,1549.59
614,34,2023-10-12,5091.36,3828.43,1262.93
615,34,2023-11-22,6494.46,3427.07,3067.39
616,34,2023-12-09,6357.07,4567.55,1789.52
617,34,2024-01-12,5830.44,4297.48,1532.96
618,34,2024-02-19,6386.28,5671.27,715.01
619,34,2024-03-06,5549.9,4290.91,1258.99
620,34,2024-04-07,5751.11,3212.82,2538.29
621,34,2024-05-07,5941.25,5048.54,892.71
622,34,2024-06-11,5338.13,3458.07,1880.06
623,34,2024-07-01,4700.97,2439.86,2261.11
624,34,2024-08-17,5433.58,4481.96,951.62
625,34,2024-09-04,4824.83,3156.92,1667.91
626,34,2024-10-02,4504.46,3844.45,660.01
627,34,2024-11-03,5394.11,2967.43,2426.68
628,34,2024-12-16,6360.46,3834.58,2525.88
629,34,2025-01-15,5883.73,4884.77,998.96
630,34,2025-02-03,5243.54,4655.32,588.22
631,34,2025-03-03,5968.35,4595.83,1372.52
632,34,2025-04-03,6393.85,4395.1,1998.75
633,34,2025-05-14,4683.72,2690.14,1993.58
634,34,2025-05-29,5420.87,3219.11,2201.76
635,34,2025-07-06,6239.48,4043.98,2195.5
636,35,2022-04-18,6695.59,5393.04,1302.55
637,35,2022-05-31,7271.65,5954.88,1316.77
638,36,2024-06-12,665.3,550.13,115.17
639,36,2024-07-22,728.21,565.74,162.47
640,36,2024-08-20,590.62,507.96,82.66
641,36,2024-09-22,578.42,416.48,161.94
642,36,2024-10-20,720.23,621.58,98.65
643,36,2024-11-26,584.41,325.46,258.95
644,36,2024-12-10,588.73,391.8,196.93
645,36,2025-01-18,687.97,592.95,95.02
646,36,2025-02-12,693.26,426.87,266.39
647,36,2025-03-26,612.45,383.78,228.67
648,36,2025-04-24,693.91,429.97,263.94
649,36,2025-05-08,556.5,319.47,237.03
650,36,2025-06-15,668.23,443.09,225.14
651,36,2025-07-22,618.15,418.19,199.96
652,37,2020-11-03,28512.98,21843.85,6669.13
653,37,2020-11-27,27315.33,14946.79,12368.54
654,37,2020-12-27,35697.96,29560.47,6137.49
655,37,2021-01-18,35059.36,26766.22,8293.14
656,38,2020-06-07,4680.09,4121.32,558.77
657,38,2020-07-03,4694.99,2533.47,2161.52
658,38,2020-08-14,4783.1,3308.6,1474.5
659,38,2020-08-25,4594.39,2672.71,1921.68
660,38,2020-10-09,4488.48,3476.83,1011.65
661,38,2020-11-12,4011.74,2582.02,1429.72
662,38,2020-12-03,4817.52,2495.37,2322.15
663,38,2020-12-23,4614.85,3088.3,1526.55
664,38,2021-02-11,5490.3,4820.88,669.42
665,38,2021-03-09,4945.28,4252.61,692.67
666,38,2021-03-31,5760.76,4388.39,1372.37
667,38,2021-05-01,5068.78,3345.15,1723.63
668,38,2021-06-10,5248.58,3243.65,2004.93
669,38,2021-07-02,5019.05,3616.13,1402.92
670,38,2021-08-05,5244.78,3878.27,1366.51
671,38,2021-09-07,5371.84,4421.04,950.8
672,38,2021-09-20,5320.17,3932.09,1388.08
673,38,2021-11-04,4529.54,2616.16,1913.38
674,38,2021-11-26,4816.99,3504.91,1312.08
675,38,2021-12-22,4949.15,2608.33,2340.82
676,38,2022-01-30,5182.43,2757.32,2425.11
677,38,2022-03-08,4923.31,3561.04,1362.27
678,38,2022-04-07,4988.48,3477.11,1511.37
679,38,2022-04-18,5410.2,3132.16,2278.04
680,38,2022-05-28,5237.01,3646.72,1590.29
681,38,2022-07-06,4428.3,3425.98,1002.32
682,38,2022-07-20,5886.23,4835.39,1050.84
683,38,2022-08-24,5050.5,3750.08,1300.42
684,38,2022-09-16,5723.56,4617.62,1105.94
685,38,2022-10-14,5479.36,4688.04,791.32
686,38,2022-11-19,4155.59,2315.39,1840.2
687,38,2023-01-02,4323.99,3547.38,776.61
688,38,2023-01-29,4088.51,2440.47,1648.04
689,38,2023-02-22,4818.37,3652.19,1166.18
690,38,2023-03-27,5788.27,3435.67,2352.6
691,38,2023-05-02,4390.87,2307.68,2083.19
692,38,2023-05-23,5563.97,4881.46,682.51
693,38,2023-06-25,4330.9,2234.6,2096.3
694,38,2023-07-28,4370.91,3585.27,785.64
695,38,2023-08-20,4623.87,3680.17,943.7
696,38,2023-09-09,4770.82,2503.98,2266.84
697,38,2023-10-20,4631.87,4146.41,485.46
698,38,2023-11-26,4822.8,4112.4,710.4
699,38,2023-12-27,5704.05,3196.27,2507.78
700,38,2024-01-27,5698.5,4163.82,1534.68
701,38,2024-02-22,5753.57,3090.03,2663.54
702,38,2024-03-12,4278.69,2401.21,1877.48
703,38,2024-04-19,5025.21,3367.84,1657.37
704,38,2024-05-24,4261.52,2560.14,1701.38
705,38,2024-06-08,4411.01,3688.72,722.29
706,38,2024-07-20,5196.2,3467.95,1728.25
707,38,2024-08-13,4200.39,3281.71,918.68
708,38,2024-09-23,5785.21,4358.82,1426.39
709,38,2024-10-22,4016.36,3380.41,635.95
710,38,2024-11-20,5546.73,3131.61,2415.12
711,38,2024-12-11,4053.15,2689.2,1363.95
712,38,2025-01-11,5051.57,2691.24,2360.33
713,38,2025-02-05,5153.56,4225.2,928.36
714,38,2025-03-12,3956.62,2661.78,1294.84
715,38,2025-04-16,4394.44,3789.47,604.97
716,38,2025-05-17,4904.55,4071.52,833.03
717,38,2025-06-14,4132.57,2554.53,1578.04
718,38,2025-07-03,5771.02,4301.7,1469.32
719,39,2017-05-24,2395.36,1972.44,422.92
720,39,2017-06-12,2411.4,1656.98,754.42
721,39,2017-07-29,2694.82,2267.27,427.55
722,39,2017-08-22,2993.2,1930.9,1062.3
723,39,2017-09-27,2051.75,1558.39,493.36
724,39,2017-10-10,2699.23,1829.31,869.92
725,39,2017-11-17,2222.48,1230.38,992.1
726,39,2017-12-21,2739.27,1679.34,1059.93
727,39,2018-01-08,2323.71,1228.18,1095.53
728,39,2018-02-18,2787.88,2266.38,521.5
729,39,2018-03-19,2649.6,1616.53,1033.07
730,39,2018-04-22,2350.53,1449.58,900.95
731,39,2018-05-27,3036.13,1804.61,1231.52
732,39,2018-06-18,2813.75,2345.3,468.45
733,39,2018-07-06,3040.61,2157.95,882.66
734,39,2018-08-10,2430.75,1506.03,924.72
735,39,2018-09-12,2091.81,1446.5,645.31
736,39,2018-10-06,2389.75,1313.15,1076.6
737,40,2024-07-07,3382.15,2050.71,1331.44
738,40,2024-08-12,3036.11,2622.71,413.4
739,40,2024-09-01,3441.4,2462.4,979.0
740,40,2024-10-20,3337.5,2888.83,448.67
741,40,2024-10-31,3291.54,2850.72,440.82
742,40,2024-12-09,3729.15,3100.21,628.94
743,40,2024-12-31,3374.77,2127.04,1247.73
744,41,2024-09-11,1257.09,770.39,486.7
745,41,2024-10-21,1268.97,731.6,537.37
746,41,2024-11-08,1400.96,1182.57,218.39
747,41,2024-12-26,1302.77,1148.36,154.41
748,41,2025-01-08,1226.71,1051.1,175.61
749,41,2025-02-23,1501.8,1243.01,258.79
750,41,2025-03-10,1529.54,1049.39,480.15
751,41,2025-04-20,1623.54,905.74,717.8
752,41,2025-05-24,1679.16,1364.56,314.6
753,41,2025-06-07,1240.42,950.67,289.75
754,41,2025-07-08,1337.5,1065.31,272.19
755,42,2024-03-31,4502.93,3582.18,920.75
756,42,2024-05-01,4099.35,2138.4,1960.95
757,42,2024-06-12,4856.16,3564.32,1291.84
758,42,2024-07-05,3943.03,2170.33,1772.7
759,42,2024-08-12,3652.18,3234.71,417.47
760,42,2024-09-12,4173.39,3035.59,1137.8
761,42,2024-09-22,5123.17,2866.28,2256.89
762,42,2024-11-06,4961.62,3920.91,1040.71
763,42,2024-12-07,4589.06,2656.51,1932.55
764,42,2024-12-25,3530.84,2424.63,1106.21
765,42,2025-02-01,3747.43,2613.94,1133.49
766,42,2025-02-22,3960.81,2326.27,1634.54
767,42,2025-03-29,5146.4,4442.27,704.13
768,42,2025-04-23,4663.48,4189.72,473.76
769,42,2025-06-02,3550.83,3163.89,386.94
770,42,2025-07-02,5119.89,4021.76,1098.13
771,43,2024-02-14,5589.54,4581.66,1007.88
772,43,2024-03-22,3800.02,3083.9,716.12
773,43,2024-04-12,5380.13,4607.22,772.91
774,43,2024-05-13,4275.57,3136.45,1139.12
775,43,2024-06-08,4440.13,2570.18,1869.95
776,43,2024-07-22,5518.25,3688.42,1829.83
777,43,2024-08-07,4467.58,2814.94,1652.64
778,43,2024-09-03,5242.25,3880.67,1361.58
779,43,2024-10-08,5057.07,4213.43,843.64
780,43,2024-11-04,4377.28,3526.18,851.1
781,43,2024-12-09,5077.17,4454.9,622.27
782,43,2025-01-11,4862.82,2957.53,1905.29
783,43,2025-02-08,4353.53,3710.5,643.03
784,43,2025-03-15,4190.76,2354.96,1835.8
785,44,2024-11-09,1803.23,1320.34,482.89
786,44,2024-12-02,1981.88,1775.38,206.5
787,45,2024-11-22,20740.15,14682.61,6057.54
788,45,2025-01-02,16412.21,13108.48,3303.73
789,45,2025-01-25,16147.63,13981.15,2166.48
790,45,2025-03-01,17870.26,14385.09,3485.17
791,45,2025-04-07,14416.26,11852.95,2563.31
792,46,2025-03-07,11608.6,7405.8,4202.8
793,46,2025-04-08,10794.72,8752.12,2042.6
794,46,2025-05-08,9060.49,6215.09,2845.4
795,47,2019-11-20,11656.41,6961.68,4694.73
796,47,2019-12-17,10098.87,7243.47,2855.4
797,47,2020-01-05,10815.59,9572.59,1243.0
798,47,2020-02-02,12002.8,10278.71,1724.09
799,47,2020-03-18,11339.87,6185.45,5154.42
800,48,2022-07-01,3233.0,2410.29,822.71
801,48,2022-08-10,3902.38,3066.17,836.21
802,48,2022-09-11,3336.88,2033.31,1303.57
803,48,2022-10-12,3811.71,2491.62,1320.09
804,48,2022-10-28,3491.32,2672.51,818.81
805,48,2022-12-03,3135.06,2603.46,531.6
806,48,2022-12-23,3548.85,2003.46,1545.39
807,49,2025-05-12,13854.64,7589.96,6264.68
808,49,2025-06-12,13711.86,7869.08,5842.78
809,49,2025-07-09,13236.1,8448.07,4788.03
810,50,2019-06-21,13266.97,8799.11,4467.86
811,50,2019-08-01,16642.73,8346.1,8296.63
812,50,2019-08-25,16834.03,13224.91,3609.12
813,50,2019-10-02,16177.45,10475.45,5702.0
814,50,2019-10-19,14814.07,12946.29,1867.78
815,50,2019-11-18,15780.51,13723.1,2057.41
816,50,2019-12-20,12996.15,9199.9,3796.25
817,50,2020-01-25,14340.76,12673.32,1667.44
818,50,2020-02-15,17093.6,14082.37,3011.23
819,50,2020-03-28,12183.74,7988.84,4194.9
820,50,2020-04-10,16660.29,14120.43,2539.86
821,50,2020-05-09,16730.52,13325.3,3405.22
822,50,2020-06-08,11602.06,6277.8,5324.26
823,50,2020-07-28,14258.14,11920.64,2337.5
824,50,2020-08-17,14073.16,11943.34,2129.82
825,50,2020-09-17,16941.07,11288.85,5652.22
826,50,2020-10-08,12215.91,6978.42,5237.49
827,50,2020-11-05,16146.89,12780.19,3366.7
828,50,2020-12-05,12554.83,6952.53,5602.3
829,50,2021-01-23,13473.75,7526.24,5947.51
830,50,2021-02-15,15460.28,13186.4,2273.88
831,50,2021-03-24,15805.46,10152.55,5652.91
832,50,2021-04-12,14113.6,8154.31,5959.29
833,50,2021-05-12,12548.06,10942.24,1605.82
834,50,2021-06-03,13473.73,8230.04,5243.69
835,50,2021-07-15,12289.16,8769.34,3519.82
836,50,2021-08-18,14704.25,11150.96,3553.29
837,50,2021-09-05,16005.86,11923.92,4081.94
838,50,2021-10-07,11966.69,7131.68,4835.01
839,50,2021-11-18,12941.23,7139.27,5801.96
840,50,2021-12-07,13458.35,11386.71,2071.64
841,50,2021-12-30,11743.44,9051.62,2691.82
842,50,2022-02-15,15999.83,13897.31,2102.52
843,50,2022-03-10,12770.7,6652.89,6117.81
844,50,2022-04-13,16316.8,12803.58,3513.22
845,50,2022-05-17,16247.24,13201.87,3045.37
846,51,2024-03-19,28846.72,19197.37,9649.35
847,51,2024-04-20,27666.08,14518.71,13147.37
848,51,2024-05-22,36780.66,20481.35,16299.31
849,51,2024-06-21,37340.65,28125.18,9215.47
850,51,2024-07-28,37597.28,33817.98,3779.3
851,51,2024-08-18,38339.55,28300.59,10038.96
852,51,2024-09-28,39473.95,22340.44,17133.51
853,51,2024-10-23,37048.07,31477.42,5570.65
854,51,2024-11-30,27532.72,22610.04,4922.68
855,51,2024-12-18,35334.96,21098.72,14236.24
856,51,2025-01-17,35412.74,20779.38,14633.36
857,51,2025-02-26,30595.15,21173.36,9421.79
858,52,2024-05-30,3545.96,2228.42,1317.54
859,52,2024-07-01,4141.83,2727.02,1414.81
860,52,2024-08-01,3419.87,2660.65,759.22
861,52,2024-08-31,4164.42,3707.82,456.6
862,52,2024-10-04,4981.3,2515.3,2466.0
863,52,2024-10-23,3651.96,2432.64,1219.32
864,52,2024-11-17,4859.73,2742.93,2116.8
865,52,2024-12-15,4768.62,3890.17,878.45
866,52,2025-01-16,3851.93,3396.67,455.26
867,52,2025-02-17,4563.51,2396.99,2166.52
868,52,2025-03-31,4836.02,3179.02,1657.0
869,53,2022-09-29,38186.42,27297.18,10889.24
870,53,2022-10-20,27577.34,23111.22,4466.12
871,53,2022-11-20,34558.14,24088.73,10469.41
872,53,2022-12-19,32159.29,22618.92,9540.37
873,53,2023-01-13,28609.0,23483.31,5125.69
874,53,2023-02-16,39122.94,34614.94,4508.0
875,53,2023-03-30,28877.85,18324.84,10553.01
876,54,2024-09-07,790.82,694.55,96.27
877,54,2024-10-04,835.5,646.42,189.08
878,54,2024-11-22,851.73,579.67,272.06
879,54,2024-12-19,944.89,510.48,434.41
880,54,2025-01-12,974.43,604.13,370.3
881,54,2025-02-06,958.14,848.24,109.9
882,54,2025-03-18,881.69,546.35,335.34
883,54,2025-04-10,756.39,671.43,84.96
884,54,2025-05-13,907.59,665.59,242.0
885,54,2025-06-09,993.62,535.37,458.25
886,54,2025-07-10,1005.03,666.69,338.34
887,55,2025-04-30,6371.77,5444.38,927.39
888,55,2025-05-21,6314.91,4656.88,1658.03
889,55,2025-07-03,7822.73,7019.77,802.96
890,56,2024-02-06,3776.91,2389.12,1387.79
891,56,2024-03-17,3489.72,2628.56,861.16
892,56,2024-04-21,3756.27,2231.33,1524.94
893,56,2024-05-17,3571.88,2613.19,958.69
894,56,2024-06-02,4103.71,2508.03,1595.68
895,57,2024-02-11,1516.01,888.97,627.04
896,57,2024-03-11,1518.04,864.63,653.41
897,57,2024-04-12,1279.23,801.44,477.79
898,58,2024-05-04,1004.0,641.54,362.46
899,59,2023-09-21,4001.93,3599.62,402.31
900,59,2023-10-23,3801.37,2568.56,1232.81
901,59,2023-12-03,3606.0,2612.45,993.55
902,59,2023-12-23,4188.82,2435.17,1753.65
903,59,2024-01-26,3925.28,2050.73,1874.55
904,59,2024-02-27,4116.36,2915.55,1200.81
905,59,2024-04-04,3652.0,2680.06,971.94
906,59,2024-04-26,3728.53,2360.38,1368.15
907,59,2024-05-16,5005.75,4281.55,724.2
908,59,2024-06-22,5027.0,3957.98,1069.02
909,60,2023-03-18,2818.01,2391.01,427.0
910,60,2023-04-13,3731.69,2231.35,1500.34
911,60,2023-05-16,3519.95,1885.92,1634.03
912,60,2023-06-22,3731.21,2474.06,1257.15
913,60,2023-07-26,3357.31,1927.97,1429.34
914,60,2023-08-20,3174.81,2503.87,670.94
915,60,2023-09-19,2808.76,2272.92,535.84
916,60,2023-10-16,3671.84,2220.24,1451.6
917,60,2023-11-13,3106.14,2762.47,343.67
918,60,2023-12-03,2716.48,2326.62,389.86
919,60,2024-01-08,3479.52,2357.92,1121.6
920,61,2025-05-04,9184.97,5949.53,3235.44
921,61,2025-06-17,8818.64,7146.7,1671.94
922,61,2025-07-07,9126.36,5255.66,3870.7
923,62,2021-08-14,6044.98,3864.99,2179.99
924,62,2021-09-20,6216.69,4117.37,2099.32
925,62,2021-10-08,7235.51,5970.27,1265.24
926,62,2021-11-07,6024.75,4509.44,1515.31
927,62,2021-12-14,6583.03,3703.71,2879.32
928,62,2022-01-13,6489.58,4861.86,1627.72
929,62,2022-02-14,5068.65,3296.65,1772.0
930,62,2022-03-06,5940.47,4809.02,1131.45
931,62,2022-04-18,7035.62,5114.92,1920.7
932,62,2022-05-06,7080.21,6114.96,965.25
933,62,2022-06-18,6196.95,4341.13,1855.82
934,62,2022-07-04,5416.4,3184.58,2231.82
935,62,2022-08-19,6902.9,5693.2,1209.7
936,62,2022-09-06,6072.01,5116.56,955.45
937,62,2022-10-19,5470.6,3133.14,2337.46
938,62,2022-11-15,5628.18,2884.83,2743.35
939,62,2022-12-12,4989.62,2730.63,2258.99
940,62,2023-01-09,7178.74,5987.8,1190.94
941,62,2023-02-01,5539.78,3377.45,2162.33
942,62,2023-03-06,6452.54,5227.27,1225.27
943,62,2023-04-10,5226.45,3525.33,1701.12
944,62,2023-05-07,6849.48,4561.75,2287.73
945,62,2023-06-08,4956.91,2984.64,1972.27
946,62,2023-07-07,5063.9,3080.08,1983.82
947,62,2023-08-09,5875.15,4205.15,1670.0
948,62,2023-09-02,6542.78,5861.85,680.93
949,62,2023-10-12,6637.6,5380.11,1257.49
950,62,2023-10-27,6074.34,4104.82,1969.52
951,62,2023-12-06,5994.68,4144.59,1850.09
952,62,2024-01-08,5075.41,3671.41,1404.0
953,62,2024-01-25,5996.14,4242.34,1753.8
954,62,2024-03-11,6809.87,5989.24,820.63
955,62,2024-03-23,5690.9,3265.1,2425.8
956,62,2024-04-28,5944.61,4398.1,1546.51
957,62,2024-05-31,5659.34,3885.25,1774.09
958,62,2024-06-28,7055.38,4062.11,2993.27
959,62,2024-08-08,7147.12,4602.16,2544.96
960,62,2024-09-02,5006.0,3000.42,2005.58
961,62,2024-10-04,5321.03,4259.53,1061.5
962,62,2024-10-29,6670.52,5238.45,1432.07
963,62,2024-12-02,6327.62,3972.09,2355.53
964,62,2025-01-03,6774.19,5981.71,792.48
965,62,2025-01-27,6870.43,4119.33,2751.1
966,62,2025-02-21,7282.12,4168.04,3114.08
967,62,2025-03-25,6119.39,3623.71,2495.68
968,62,2025-04-20,5567.05,3964.08,1602.97
969,62,2025-05-26,7141.86,4874.09,2267.77
970,62,2025-06-27,6026.89,5396.62,630.27
971,62,2025-07-16,6348.99,4357.4,1991.59
972,63,2022-07-21,435.38,217.94,217.44
973,63,2022-08-23,414.95,272.84,142.11
974,63,2022-09-21,401.83,224.26,177.57
975,63,2022-11-02,394.94,252.39,142.55
976,63,2022-11-23,391.34,270.06,121.28
977,63,2022-12-21,429.52,283.98,145.54
978,63,2023-01-26,419.98,215.98,204.0
979,63,2023-02-23,335.45,271.59,63.86
980,63,2023-04-03,366.94,294.84,72.1
981,63,2023-04-24,363.05,232.13,130.92
982,63,2023-05-26,368.43,313.05,55.38
983,63,2023-07-03,382.98,256.0,126.98
984,63,2023-07-21,313.82,190.41,123.41
985,63,2023-08-16,313.97,220.92,93.05
986,63,2023-09-18,434.69,373.55,61.14
987,63,2023-10-22,445.09,318.51,126.58
988,64,2023-11-12,9637.24,8553.59,1083.65
989,64,2023-11-29,7728.36,6074.75,1653.61
990,64,2024-01-02,8560.12,6063.77,2496.35
991,64,2024-02-09,8105.31,4670.48,3434.83
992,64,2024-03-04,8098.52,4697.67,3400.85
993,64,2024-03-27,8539.03,4485.43,4053.6
994,64,2024-04-29,9561.05,8162.8,1398.25
995,64,2024-05-29,7158.31,4436.48,2721.83
996,64,2024-07-06,7174.39,4787.6,2386.79
997,64,2024-08-11,7159.89,4801.86,2358.03
998,65,2018-03-13,2065.91,1329.06,736.85
999,65,2018-04-04,1545.07,808.05,737.02
1000,65,2018-05-16,2013.79,1323.66,690.13
1001,65,2018-06-23,1818.55,1181.14,637.41
1002,65,2018-07-12,1604.97,1060.36,544.61
1003,65,2018-08-11,1895.94,1466.67,429.27
1004,65,2018-09-15,1475.33,742.54,732.79
1005,65,2018-10-03,1490.34,791.17,699.17
1006,65,2018-11-19,2159.47,1498.09,661.38
1007,65,2018-11-30,2193.82,1895.47,298.35
1008,65,2019-01-04,1796.87,998.59,798.28
1009,65,2019-02-07,1659.04,866.31,792.73
1010,65,2019-03-11,1674.09,1204.2,469.89
1011,65,2019-04-02,1676.16,1100.72,575.44
1012,65,2019-05-01,2132.85,1596.75,536.1
1013,65,2019-06-18,1946.57,1197.44,749.13
1014,65,2019-07-03,1913.86,1616.25,297.61
1015,65,2019-08-02,2166.4,1295.86,870.54
1016,65,2019-09-02,1958.62,1388.83,569.79
1017,65,2019-10-05,1469.96,745.43,724.53
1018,65,2019-10-27,2079.6,1565.48,514.12
1019,65,2019-12-02,1932.47,1613.47,319.0
1020,65,2019-12-26,1715.1,1278.71,436.39
1021,65,2020-02-04,1943.92,1142.31,801.61
1022,65,2020-03-04,2012.24,1667.89,344.35
1023,65,2020-04-07,1864.78,1480.27,384.51
1024,65,2020-05-13,1685.1,1102.64,582.46
1025,65,2020-06-06,1861.37,1148.43,712.94
1026,65,2020-06-24,2133.7,1912.53,221.17
1027,65,2020-08-01,2203.12,1608.7,594.42
1028,65,2020-09-04,1946.1,1366.04,580.06
1029,65,2020-10-02,2050.64,1612.66,437.98
1030,65,2020-10-25,2074.97,1275.39,799.58
1031,65,2020-12-09,1583.0,1177.7,405.3
1032,65,2020-12-25,1785.92,1519.39,266.53
1033,65,2021-01-31,2161.21,1900.09,261.12
1034,65,2021-03-05,1793.49,1260.24,533.25
1035,65,2021-03-23,1901.43,1067.25,834.18
1036,65,2021-04-29,1750.26,1537.94,212.32
1037,65,2021-05-22,1795.39,1435.92,359.47
1038,65,2021-06-23,1711.91,1243.58,468.33
1039,65,2021-08-04,1809.18,1058.42,750.76
1040,65,2021-08-23,2031.45,1456.94,574.51
1041,65,2021-09-20,1864.1,1623.15,240.95
1042,65,2021-11-04,1996.95,1620.92,376.03
1043,65,2021-11-22,1632.35,1137.66,494.69
1044,65,2021-12-28,2120.26,1520.44,599.82
1045,65,2022-01-21,2158.08,1798.1,359.98
1046,65,2022-02-13,1489.06,889.17,599.89
1047,65,2022-03-16,1856.44,1192.74,663.7
1048,65,2022-04-16,1552.46,1003.16,549.3
1049,65,2022-05-30,1741.21,1282.39,458.82
1050,65,2022-06-13,1571.54,1161.18,410.36
1051,65,2022-07-16,2164.91,1678.48,486.43
1052,65,2022-08-19,2001.71,1405.3,596.41
1053,65,2022-09-21,2153.07,1652.73,500.34
1054,65,2022-10-26,1791.44,907.39,884.05
1055,65,2022-11-14,2154.21,1557.51,596.7
1056,65,2022-12-24,1825.22,1557.29,267.93
1057,65,2023-01-09,1540.84,1071.38,469.46
1058,65,2023-02-18,2040.39,1569.35,471.04
1059,65,2023-03-22,1971.63,1154.21,817.42
1060,65,2023-04-19,1717.7,1492.03,225.67
1061,65,2023-05-19,1907.83,1573.76,334.07
1062,65,2023-06-21,1655.29,1457.86,197.43
1063,65,2023-07-24,1843.33,1330.83,512.5
1064,65,2023-08-25,2116.7,1379.94,736.76
1065,65,2023-09-05,1805.34,1064.48,740.86
1066,65,2023-10-25,1523.73,1126.56,397.17
1067,65,2023-11-11,1926.29,1722.57,203.72
1068,65,2023-12-24,1758.69,1372.6,386.09
1069,65,2024-01-13,1816.95,1364.05,452.9
1070,65,2024-02-08,2141.27,1105.54,1035.73
1071,65,2024-03-11,2056.52,1437.02,619.5
1072,65,2024-04-20,1592.82,1226.27,366.55
1073,65,2024-05-16,1852.48,1524.56,327.92
1074,65,2024-06-03,1845.35,1024.94,820.41
1075,65,2024-07-14,1540.5,1160.88,379.62
1076,65,2024-08-11,1841.62,1113.71,727.91
1077,65,2024-09-18,1589.43,1052.51,536.92
1078,65,2024-10-19,1826.46,1122.08,704.38
1079,65,2024-11-18,2063.5,1233.65,829.85
1080,65,2024-12-01,2000.62,1799.46,201.16
1081,65,2025-01-10,1880.47,1199.8,680.67
1082,65,2025-02-14,1555.21,1024.69,530.52
1083,65,2025-03-01,1713.32,978.03,735.29
1084,65,2025-04-08,2101.25,1323.85,777.4
1085,65,2025-04-30,1706.79,1380.12,326.67
1086,65,2025-05-28,1647.86,1266.66,381.2
1087,65,2025-07-14,1878.41,1603.23,275.18
1088,66,2025-06-17,5560.14,3403.95,2156.19
1089,66,2025-07-17,6690.63,4718.91,1971.72
1090,67,2023-08-06,17594.94,11858.94,5736.0
1091,67,2023-08-17,15649.73,10415.07,5234.66
1092,67,2023-10-03,13550.11,6955.64,6594.47
1093,67,2023-10-19,16781.87,8811.54,7970.33
1094,67,2023-12-05,16328.24,8775.88,7552.36
1095,67,2023-12-24,15420.57,10521.44,4899.13
1096,67,2024-01-24,15454.5,13807.91,1646.59
1097,67,2024-03-01,14886.38,11339.43,3546.95
